Frame_Width (mm),Lens_Height (mm),Temple_Length (mm),Lens_Thickness (mm),Weight (g),Price ($)
133,34,132,4.466482822559307,33.268855830664855,279.90022666974085
148,46,139,2.04764991295342,35.18951137381649,251.4108407463273
126,33,131,3.466995436933216,43.55452323724023,246.88678768801458
133,42,133,3.335899854209901,17.107531637607146,400.19789687998843
134,45,143,1.53939792599337,27.46525649861677,218.10923815433537
131,45,140,3.081267895642848,22.00555977288377,286.79856401592826
136,31,143,1.2782020589618615,27.52571287526369,236.11892673329305
128,47,142,1.7398383496093586,27.40073331876806,276.18350258157943
141,30,133,4.651852327672722,27.399791976380374,249.54393577012345
134,47,131,1.476972726169374,25.837170183293537,250.29106016106667
131,37,131,3.315665199387178,41.739233418588576,281.6153144540623
121,40,140,2.2939227839722944,39.13972004345334,171.08881710018318
124,44,134,3.22125316290645,26.951423001528585,290.54234446928785
132,45,138,1.9398941698096124,20.127083584695058,183.20363855146988
146,46,149,2.7775178187106406,33.13981285693473,326.5037649050836
139,46,146,4.469333732593043,47.1596667106698,353.1219221103332
142,41,141,2.5048679112774255,19.324576930096576,168.60956044702112
127,39,147,2.4121237520037426,41.35604467824642,285.85635512960374
146,49,132,2.784472317078661,35.97826717469415,246.75989503073367
133,35,134,1.401971376977261,35.600654376549556,228.37481748825348
134,37,149,2.5493880983522197,47.71300105659169,301.9981423726419
130,42,143,1.0276010025126623,48.45792055542095,263.2377152702667
120,31,145,3.0135885805958074,23.534390859953024,226.36309640952385
140,48,148,4.391764316605718,43.29669614528288,273.7145556639849
122,39,138,3.2082924157905275,36.72797298537277,239.07971378607112
136,33,146,3.430900712824078,29.309595652630534,300.93145652444815
147,41,136,1.1222534850390655,38.296745843958504,231.92434384505856
138,47,139,4.438059920464301,48.45883716972755,406.9706328523366
133,36,133,2.540014211201034,33.090636788958996,372.2367928341975
141,49,139,4.899410722426827,47.902794280959675,335.78448821839265
149,33,132,1.48186147812104,37.501053248808354,314.6841955709266
142,36,138,4.77868753914095,31.901823428156877,250.60720037020636
127,39,142,3.537163625345292,37.54596540739985,232.56434048434687
132,44,130,1.2093612011623764,36.0889365771213,214.1700559262656
146,41,144,4.8867963113469255,29.75940693276216,306.2320279721562
139,30,144,1.0554922725810565,34.686112021029494,216.30356181010802
122,49,140,3.9228006747639648,39.61370355363774,309.7638744589394
124,47,139,4.558119793552379,44.36032023434547,261.25283992626134
128,45,136,1.7032462169206295,25.65157575379515,274.5116400639902
148,34,130,2.373428762791234,15.512677445150334,268.78430175500785
125,48,136,3.244917362155441,34.29262656637656,257.465444001444
144,33,134,3.719237143379852,32.12494592269044,273.36479528114296
141,35,145,4.487503471178377,16.896958112096875,268.03289833405194
121,46,137,4.044281883513223,37.13772435060743,261.1646104093092
132,36,131,2.453324575275751,47.94901250700802,341.7994783627287
124,36,137,4.286879247146674,29.07811251003856,361.84450889521617
147,38,143,4.8643068843480535,46.30260662294333,330.8554902326152
146,42,133,1.9079447249665442,43.458547536714605,207.24589052659965
144,49,144,1.2963823738177176,20.660070075598064,232.0770301675585
127,43,136,2.706478927767584,42.55479421695493,319.182493750891
142,45,149,4.525588415830203,33.084712853878465,353.5818417719444
120,38,137,1.601166019516779,47.151998215096185,250.74373566126556
139,44,140,4.54319275152804,21.62991824107952,227.42919130541105
131,34,131,4.968852094944666,19.376625624516624,217.87549510974935
142,47,138,1.2160089235326255,23.444813984320355,247.48060593701837
130,49,135,2.9810254954219357,17.08693486565554,195.98311847628602
126,37,130,2.315541978853001,26.20280345911442,258.8073732611497
134,44,132,2.574719419725244,24.90531143044889,175.77734696420805
141,38,139,2.8065390093852343,29.567528476822574,297.33102529168485
143,48,134,3.958815825804759,31.204202102061814,314.5240455305701
130,35,141,3.365198812684705,20.065219198028803,315.64063867297415
148,33,130,4.844804352867121,36.67808750230891,316.46954352267113
141,40,138,2.331058396958136,22.824858958349807,181.22288237275498
145,39,142,3.166016329930971,19.267503413118654,292.098885593201
135,32,148,4.253314123734788,39.80838824363563,261.340596466241
122,30,136,2.4921136679747207,15.795734221899764,303.48141720250527
139,41,145,2.8611968024436383,27.892807922550844,331.0760223444621
133,44,137,3.739898210740907,20.05411478012065,203.6905591917589
122,44,148,4.4429768744172256,45.89774456982056,247.02084551864098
120,43,136,2.662725881695315,43.85604386697679,367.7300724109923
145,36,133,3.1278018885869603,17.118434582582893,255.78188858772205
140,46,139,4.900489141163356,34.26578744090668,316.56723816912
134,48,130,1.169876647788016,25.337443912601984,75.05545395909553
120,36,146,2.7929148666381782,21.73909384260532,214.58789584065184
136,32,142,3.543927404516802,25.903852264226025,209.32747746790355
121,32,148,1.0337098302485006,43.55605757476454,238.23554986332522
148,47,142,3.387146006265658,17.02493798072569,323.6087747335266
139,49,138,1.224799818652036,37.68816844274842,297.4581313825273
125,43,134,4.430233586592733,46.96795508630928,282.43231321433177
127,32,130,4.228344382034264,30.681972159224078,246.60645080577928
148,36,131,1.129020547194385,46.55298755659334,311.25910584504487
135,36,140,1.1952160982295044,46.73801501759814,302.34508393790946
138,34,133,4.01445572624641,36.33585202078581,334.54751082289323
120,32,138,2.4781795703132414,30.954418670351075,258.34080077045655
122,47,134,3.3001031517532993,40.81822771597032,325.10708508409124
147,44,134,2.0813130790615357,47.06779234895416,252.79702320509722
122,49,137,1.691875504416399,38.8012370543383,287.62153749701537
124,43,131,2.184308470190246,22.336251318048145,221.30235975446382
146,33,136,1.9868548008959523,43.70195112588448,319.3960046653702
131,37,146,2.7932297529573376,48.303667593845745,270.7260049750886
131,42,140,3.986704661150745,29.359620770995303,297.257506143357
139,37,144,3.2165176317078266,39.4156386909198,364.0816636243783
132,44,132,3.436713231758874,33.13582221625037,312.63673570384907
139,46,142,2.880314385832337,18.920321543643524,247.59904037549856
128,34,147,2.298934560811265,27.24447050044258,283.596305522767
126,49,149,1.5740353014419517,20.73403629723712,287.04001740953106
123,33,149,2.418261836456004,38.57506754247929,311.9377287232791
138,40,132,3.6607944648554605,35.373314469654744,365.4790420252207
141,47,131,3.9351096916952817,16.17370407292702,341.98437194302477
138,39,134,2.876726175632854,17.15624199929117,192.82007160131644
125,46,149,3.5799890983321827,24.127736877688122,247.36350878671652
146,44,134,1.842164327537009,41.07008362501202,303.77825378218427
132,35,142,4.440265282895826,19.43926350211717,183.72784029006297
130,45,137,4.463745802705699,22.16709353704381,291.66147475589725
132,44,145,2.2813117090901014,46.76692382041051,235.68188284600302
132,37,147,3.1908489571797087,34.11481266108499,255.8331021657764
147,38,145,3.426648113660877,36.729737486702696,162.02124905037732
144,40,130,2.88972015513856,30.95181508777778,348.02384900732505
141,31,137,4.644568614231149,25.491984668231368,291.6914563097086
147,42,131,3.9588677871727285,23.719559986304574,326.0750848466648
139,33,134,3.6900419704349305,35.62268551914731,329.03047349346156
134,38,144,3.080372886142829,31.48413538103225,369.36308990786233
140,34,143,1.3393893197549693,29.106159325650367,276.0424806050881
132,48,132,1.4312855104803863,39.30348075240204,338.13344379552046
141,32,136,2.196035448976077,29.14539553794467,311.48317765328636
130,32,133,1.8460890734756537,16.28556333277427,260.24594888066554
138,35,140,4.810123887631978,44.3884476668264,324.0838645818449
127,39,141,2.6392500746069283,26.14412043228285,307.5465062074292
139,34,144,4.506421754635008,48.12406072210946,355.80431183336543
127,32,135,4.2723187346649265,45.784533265875034,278.1512587962839
129,36,130,4.25028109094838,23.187068548510037,323.6098432542743
145,47,147,1.8628301005874062,48.791485521305525,246.88871003922418
135,37,143,2.7892872520032617,44.87462658123738,246.90363920568507
138,30,136,2.271807966588558,49.475575877829066,253.801457890966
145,33,139,4.881644015355679,38.72819592993781,278.15275132904685
142,36,138,4.506977205182681,47.57543622354848,349.5550351952183
130,43,131,1.9996946438923722,39.153259271810015,314.0419422545814
132,42,137,2.254081443240646,44.92826866578119,305.6982167006544
147,39,130,3.115636950311298,36.36502524377924,277.6611382791483
128,47,149,2.1144231405255307,47.52110304029868,376.35635412419435
139,30,131,4.298119866347645,33.13304169703099,202.7416887878171
143,33,136,4.276925111619245,40.77990539806936,261.981491687533
138,45,145,3.8973617513170615,47.093615823261224,328.62559910811433
135,45,133,3.7572408190241724,29.783654156036548,418.49842428196933
126,47,146,3.1892060299797658,15.9240726216264,240.7579599525325
138,37,133,2.388449028433269,18.956648987810805,239.71083656412878
131,39,132,4.34775381109297,49.016900461247715,325.13533556761314
134,45,138,4.435328685007089,45.562088942834166,374.3560551316371
142,40,144,1.1980378754566696,31.919610392871775,284.5746865333937
133,35,149,2.594477655696317,48.631479422391116,349.1725439838052
130,30,132,1.106510321800898,21.496194102146774,219.87659368709322
145,41,141,4.357909578798539,18.88382286240181,313.94036271328736
129,35,144,1.7083729860881673,36.050402727036015,193.4402238945758
146,42,149,3.695467059266131,28.37421039621733,297.2031507281725
130,46,137,2.42950327077748,26.891937258495233,260.3247627703808
125,30,141,4.264261812928661,40.69531633076841,298.05040708670776
121,37,142,3.038747601015058,20.25045972221025,255.36485415893128
130,37,144,2.297607697806227,42.24571579765405,283.0946814528574
138,40,140,2.2954826690029617,27.58073655769688,299.8272568563772
125,43,146,2.3077089696863116,49.53581452855556,460.8193504846819
133,39,141,4.1543168676772115,43.30611304145046,324.3312177229914
139,44,149,3.844462395306694,37.617824673433354,229.46123286192608
125,36,147,2.276856429386132,23.030619447693695,228.32029263214724
136,36,145,2.960832355774412,48.47492610048909,367.8222959309256
129,39,132,1.3046135421173015,16.151851391848506,191.32084907427924
147,33,138,4.310001073437693,22.81724230032669,254.96649044276555
120,47,136,2.0638192377749838,16.28714981629923,201.91610647264835
122,39,148,4.556900567354788,48.82806629096369,288.1341385144257
127,48,134,3.387186772051704,45.50073318761091,370.8765188043166
127,43,148,3.2712806488641695,48.3237683030491,398.6951834555431
146,42,139,1.6508749692568863,40.026224501830626,269.406196706312
139,44,149,1.2781414383600658,15.959842302887939,226.25194893282236
141,45,141,3.210466323927307,47.60257141139721,236.46248986806842
134,31,137,2.871956493020896,29.733347008828588,277.2940328847297
143,33,132,1.4787321343090505,27.887030416916083,259.5528409520916
126,47,148,4.342350890072747,24.94463270288784,256.0913885104999
130,46,140,2.66896047670286,25.037923954930346,267.51148474241626
126,39,137,2.041831201563548,43.02199932066199,235.07306102374434
148,38,142,4.153088372585554,23.97328174291956,343.6658380401933
123,44,139,4.652256627107748,22.7756720103481,298.1051207311769
144,41,147,2.2238508127561607,39.43068697435989,269.6634031189223
131,38,141,4.103799541606589,25.061207311423775,297.1190777281019
145,43,136,3.6100786280340538,15.459582817857655,320.536001363056
125,42,140,4.958911135016367,47.61182354768296,443.3333447449304
133,35,139,1.8159708296449102,25.97473604442244,269.48209917580203
131,48,132,4.842715978025818,41.753210815383454,372.48794663494044
130,33,136,2.2610882268395587,31.41455645625189,372.1725077335646
138,49,133,2.647817192283889,19.692793649476073,244.96340234500587
140,46,137,2.4353032565821393,38.16748834657616,208.89353560874133
124,48,137,2.0738027883535035,23.10459394371705,245.5459926407267
133,32,135,3.7728903257211743,25.077125622726108,249.31773214785122
140,43,142,3.3565812829033783,16.134222742191977,249.77079294596274
143,46,141,2.222767782768386,15.574117253979743,197.54866805965872
135,42,132,1.5288498260731052,32.97668100250249,321.7587643153769
144,38,135,2.269502550932827,17.022821810886427,179.99044984351684
132,30,148,2.5249252467353993,22.329615020149028,221.02278865297242
144,46,140,2.5226137724842803,47.33325031184852,290.86701259586033
148,45,133,2.429038135050362,17.89994105105199,173.2303572590711
141,47,144,1.1948900248925476,25.17763245175947,233.95470345072474
141,31,131,2.856132431606068,40.428485674835926,305.42038846015447
144,43,144,4.344832388981228,45.951378061222144,338.0337221563061
139,46,146,1.721465167434074,16.61739023311691,248.97479727688275
141,32,131,1.582629373709811,21.490383179326884,156.95509343055448
123,31,136,2.8874042209792448,28.57592040483318,312.44394850665003
130,37,145,2.482412048600046,27.63479823210818,202.01927276421168
136,31,134,3.2451225628542035,25.09840071819037,310.0662977612813
126,31,145,4.788297238651957,23.48076566124238,321.1824097183126
133,38,148,4.043545001331219,24.403059217021564,386.612773849463
145,49,131,3.7482326127251913,19.66989520242624,369.98053330344186
130,35,144,2.6637477775747147,20.71643178879994,288.3921083023556
147,41,133,2.1494393455265395,36.236841493662425,299.28044813380086
141,38,131,3.1610564131835233,25.226689261622674,292.3514253759162
128,36,139,4.541774110645129,28.988984463166588,204.8770089433015
142,41,134,4.506970042045486,29.418823674721047,174.3054438303815
132,34,147,2.7820597949968686,18.84081238488575,273.41006519995176
142,45,133,1.9848814129461463,43.68228264497702,233.87252173291537
137,34,130,1.9013778010035027,48.47258836853868,243.82704588054352
147,41,147,1.135953667037502,24.223965005230866,122.039145362736
130,49,149,4.3706569851837855,25.30435650002891,267.9510740281681
134,38,135,2.059352135333152,39.26038346263752,231.80394994748977
144,36,149,2.435996564024667,17.820593343239565,212.11188135934674
145,48,149,4.236864563736258,46.756302752015586,328.2699052352754
144,49,143,1.4800962070916417,19.220625753105733,218.68907340577783
141,40,139,2.844936315257198,40.622186481865086,325.96176216520644
148,41,147,1.4893655196853315,25.203027657416087,132.0034461969449
138,32,138,2.7673942780452983,26.314265139809912,215.55638143712824
120,46,141,1.1885582945149311,19.92956258506987,268.9316996549521
123,36,139,3.0704913040538204,37.62182401475346,248.06934184000673
133,39,148,4.182838876285555,42.82480264210843,396.3099768575069
133,44,135,3.7051866991646016,48.258455141522894,319.19379759812597
122,31,143,3.036676038309602,26.604230212104206,269.3596733044849
